,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
705,002170,芭田股份,0.02,-86.25,,0.9,,1844.3,-86.02,,10-30
706,002491,通鼎互联,0.34,4.57,,11.0,,42490.24,8.23,,10-30
707,002822,中装建设,0.19,-62.75,,5.82,,11468.69,-0.8,,10-30
708,300230,永利股份,0.48,10.4,,8.42,,21810.51,132.6,,10-30
709,002857,三晖电气,0.2,-47.53,,6.52,,1595.0,-29.52,,10-30
710,002234,民和股份,-0.96,-216.0,,-32.68,,-28947.49,-215.81,,10-30
711,300606,金太阳,0.48,18.72,,10.62,,4300.07,58.99,,10-30
712,300294,博雅生物,0.56,-16.42,,10.19,,22355.62,24.42,,10-30
713,603389,亚振家居,0.19,-24.0,,4.9,,4189.35,0.27,,10-30
714,300326,凯利泰,0.21,-35.53,,7.88,,15147.95,24.08,,10-30
715,600303,曙光股份,0.57,1040.0,,12.82,,38369.69,1009.4,,10-30
716,300659,中孚信息,0.12,-40.0,,3.59,,877.71,-28.99,,10-30
717,600694,大商股份,2.2,-0.45,,8.99,,64652.36,-0.24,,10-30
718,002299,圣农发展,0.09,-81.12,,1.66,,9495.99,-81.12,,10-30
719,603589,口子窖,1.5,26.05,,19.71,,90100.52,26.48,,10-30
720,600896,*ST海投,-0.16,-27.27,,-6.04,,-13908.29,-18.38,,10-30
721,300209,天泽信息,0.25,22.6,,3.57,,7272.69,37.39,,10-30
722,000043,中航地产,-0.11,173.79,,-1.79,,-7174.1,173.84,,10-30
723,002851,麦格米特,0.5,-14.88,,7.54,,8428.25,7.23,,10-30
724,603316,诚邦股份,0.3,15.38,,8.29,,4556.15,16.98,,10-30
725,002535,林州重机,0.04,100.0,,1.06,,3136.75,148.79,,10-30
726,603383,顶点软件,0.52,126.37,,5.78,,3764.47,159.85,,10-30
727,000950,*ST建峰,0.53,-157.61,,14.73,,91509.79,-266.92,,10-30
728,002021,中捷资源,-0.08,-27.27,,-5.82,,-5826.5,-20.28,,10-30
729,300408,三环集团,0.41,-8.89,,13.18,,69942.86,-9.07,,10-30
730,300440,运达科技,0.21,-37.22,,7.08,,9593.76,27.31,,10-30
731,002718,友邦吊顶,1.04,2.97,,8.59,,9110.55,7.94,,10-30
732,300133,华策影视,0.18,12.5,,4.74,,30798.13,9.93,,10-30
733,300149,量子高科,0.12,-7.82,,6.33,,4972.33,-7.79,,10-30
734,000736,中交地产,-0.36,-212.5,,-7.53,,-10565.15,-212.21,,10-30
735,002138,顺络电子,0.34,-5.56,,8.76,,25662.47,-4.97,,10-30
736,300521,爱司凯,0.2,-58.54,,6.04,,2901.24,-10.4,,10-30
737,002170,芭田股份,0.02,-86.25,,0.9,,1844.3,-86.02,,10-30
738,002491,通鼎互联,0.34,4.57,,11.0,,42490.24,8.23,,10-30
739,002822,中装建设,0.19,-62.75,,5.82,,11468.69,-0.8,,10-30
740,300230,永利股份,0.48,10.4,,8.42,,21810.51,132.6,,10-30
741,002857,三晖电气,0.2,-47.53,,6.52,,1595.0,-29.52,,10-30
742,002234,民和股份,-0.96,-216.0,,-32.68,,-28947.49,-215.81,,10-30
743,300606,金太阳,0.48,18.72,,10.62,,4300.07,58.99,,10-30
744,300294,博雅生物,0.56,-16.42,,10.19,,22355.62,24.42,,10-30
745,603389,亚振家居,0.19,-24.0,,4.9,,4189.35,0.27,,10-30
746,300326,凯利泰,0.21,-35.53,,7.88,,15147.95,24.08,,10-30
747,600303,曙光股份,0.57,1040.0,,12.82,,38369.69,1009.4,,10-30
748,300659,中孚信息,0.12,-40.0,,3.59,,877.71,-28.99,,10-30
749,600694,大商股份,2.2,-0.45,,8.99,,64652.36,-0.24,,10-30
750,002299,圣农发展,0.09,-81.12,,1.66,,9495.99,-81.12,,10-30
751,603589,口子窖,1.5,26.05,,19.71,,90100.52,26.48,,10-30
752,000563,陕国投A,0.13,17.28,,5.28,,41112.59,17.32,,10-30
753,300052,中青宝,0.07,133.33,,1.68,,1887.43,124.25,,10-30
754,300069,金利华电,0.17,-10.53,,3.94,,2036.06,-7.54,,10-30
755,002673,西部证券,0.22,-33.33,,4.65,,71000.72,-24.08,,10-30
756,603797,联泰环保,0.24,-11.11,,5.13,,4463.08,3.87,,10-30
757,600803,新奥股份,0.39,95.0,,8.84,,38422.76,99.24,,10-30
758,000682,东方电子,0.04,19.4,,2.1,,3487.8,19.18,,10-30
759,603033,三维股份,0.23,-73.26,,2.68,,2978.68,-48.89,,10-30
760,002143,印纪传媒,0.24,-33.91,,17.15,,41867.13,5.71,,10-30
761,300510,金冠电气,0.38,80.95,,6.38,,7192.67,129.42,,10-30
762,600536,中国软件,-0.42,44.83,,-10.62,,-20683.08,46.74,,10-30
763,002480,新筑股份,-0.14,-1710.59,,-3.88,,-8836.31,-1715.03,,10-30
764,300219,鸿利智汇,0.38,25.21,,12.22,,25962.12,34.29,,10-30
765,600217,中再资环,0.11,120.0,,11.02,,14926.02,135.26,,10-30
766,300578,会畅通讯,0.47,-9.62,,9.64,,2493.48,-10.35,,10-30
767,002529,海源机械,0.12,-7347.06,,2.03,,3204.37,-7238.52,,10-30
768,603331,百达精工,0.48,11.63,,10.91,,5102.08,24.91,,10-30
769,300595,欧普康视,0.95,-44.34,,16.61,,11278.03,29.56,,10-30
770,000150,宜华健康,0.34,-84.26,,6.13,,15216.78,-84.26,,10-30
771,300665,飞鹿股份,0.24,8.29,,5.08,,1538.15,20.33,,10-30
772,002609,捷顺科技,0.19,1.85,,5.75,,12186.18,12.11,,10-30
773,300347,泰格医药,0.4,89.41,,9.7,,20036.17,101.03,,10-30
774,300682,朗新科技,-0.05,-75.15,,-2.23,,-1785.68,-74.48,,10-30
775,002625,光启技术,0.06,-53.85,,1.09,,7342.48,95.89,,10-30
776,300699,光威复材,0.73,82.5,,12.82,,20773.16,88.88,,10-30
777,300057,万顺股份,0.16,37.77,,2.96,,6959.27,37.78,,10-30
778,002336,人人乐,-0.7,-4112.07,,-12.88,,-27922.22,-4113.02,,10-30
779,601886,江河集团,0.3,7.14,,5.25,,34417.32,7.13,,10-30
780,300326,凯利泰,0.21,-35.53,,7.88,,15147.95,24.08,,10-30
781,600303,曙光股份,0.57,1040.0,,12.82,,38369.69,1009.4,,10-30
782,300659,中孚信息,0.12,-40.0,,3.59,,877.71,-28.99,,10-30
783,600694,大商股份,2.2,-0.45,,8.99,,64652.36,-0.24,,10-30
784,002299,圣农发展,0.09,-81.12,,1.66,,9495.99,-81.12,,10-30
785,603589,口子窖,1.5,26.05,,19.71,,90100.52,26.48,,10-30
786,000563,陕国投A,0.13,17.28,,5.28,,41112.59,17.32,,10-30
787,300052,中青宝,0.07,133.33,,1.68,,1887.43,124.25,,10-30
788,002673,西部证券,0.22,-33.33,,4.65,,71000.72,-24.08,,10-30
789,603797,联泰环保,0.24,-11.11,,5.13,,4463.08,3.87,,10-30
790,600803,新奥股份,0.39,95.0,,8.84,,38422.76,99.24,,10-30
791,000682,东方电子,0.04,19.4,,2.1,,3487.8,19.18,,10-30
792,603033,三维股份,0.23,-73.26,,2.68,,2978.68,-48.89,,10-30
793,002143,印纪传媒,0.24,-33.91,,17.15,,41867.13,5.71,,10-30
794,300510,金冠电气,0.38,80.95,,6.38,,7192.67,129.42,,10-30
795,600536,中国软件,-0.42,44.83,,-10.62,,-20683.08,46.74,,10-30
796,002480,新筑股份,-0.14,-1710.59,,-3.88,,-8836.31,-1715.03,,10-30
797,300219,鸿利智汇,0.38,25.21,,12.22,,25962.12,34.29,,10-30
798,600217,中再资环,0.11,120.0,,11.02,,14926.02,135.26,,10-30
799,300578,会畅通讯,0.47,-9.62,,9.64,,2493.48,-10.35,,10-30
800,002529,海源机械,0.12,-7347.06,,2.03,,3204.37,-7238.52,,10-30
801,603331,百达精工,0.48,11.63,,10.91,,5102.08,24.91,,10-30
802,300595,欧普康视,0.95,-44.34,,16.61,,11278.03,29.56,,10-30
803,000150,宜华健康,0.34,-84.26,,6.13,,15216.78,-84.26,,10-30
804,300665,飞鹿股份,0.24,8.29,,5.08,,1538.15,20.33,,10-30
805,002609,捷顺科技,0.19,1.85,,5.75,,12186.18,12.11,,10-30
806,300347,泰格医药,0.4,89.41,,9.7,,20036.17,101.03,,10-30
807,300682,朗新科技,-0.05,-75.15,,-2.23,,-1785.68,-74.48,,10-30
808,002625,光启技术,0.06,-53.85,,1.09,,7342.48,95.89,,10-30
809,300699,光威复材,0.73,82.5,,12.82,,20773.16,88.88,,10-30
810,300057,万顺股份,0.16,37.77,,2.96,,6959.27,37.78,,10-30
811,002336,人人乐,-0.7,-4112.07,,-12.88,,-27922.22,-4113.02,,10-30
812,601886,江河集团,0.3,7.14,,5.25,,34417.32,7.13,,10-30
813,300111,向日葵,0.01,-75.0,,1.04,,1351.7,-72.88,,10-30
814,300450,先导智能,0.68,80.97,,24.64,,27858.5,82.06,,10-30
815,603039,泛微网络,0.73,-2.67,,10.58,,4879.7,30.3,,10-30
816,300467,迅游科技,0.3,36.36,,8.95,,5043.09,41.7,,10-30
817,600487,亨通光电,1.32,56.16,,23.37,,167087.87,59.48,,10-30
818,002798,帝欧家居,0.37,6.37,,5.4,,3171.97,23.55,,10-30
819,300224,正海磁材,,,,0.12,,350.09,-96.88,,10-30
820,002501,利源精制,0.38,-13.64,,6.1,,45242.47,8.73,,10-30
821,600580,卧龙电气,0.53,347.26,,12.57,,68432.54,354.47,,10-30
822,002196,方正电机,0.19,-30.68,,3.62,,8637.45,20.36,,10-30
823,002517,恺英网络,0.74,23.33,,27.31,,105729.57,144.83,,10-30
824,002212,南洋股份,0.03,-76.92,,0.51,,3368.58,-50.26,,10-30
825,603315,福鞍股份,0.12,-30.16,,3.65,,2407.54,-30.18,,10-30
826,601018,宁波港,0.18,23.08,2.74,6.57,0.14,231624.7,22.77,,10-30
827,002244,滨江集团,0.35,2.94,,8.3,,110193.01,8.43,,10-30
828,002261,拓维信息,0.14,-6.67,,3.94,,15153.11,-7.35,,10-30
829,300635,达安股份,0.33,-25.16,,8.11,,4052.51,-8.52,,10-30
830,601228,广州港,0.09,,,5.12,,56274.73,8.81,,10-30
831,603527,众源新材,0.62,,,13.82,,6029.14,,,10-30
832,300653,正海生物,0.56,12.0,,11.59,,3865.23,30.05,,10-30
833,300030,阳普医疗,0.05,-28.57,,1.58,,1504.52,-30.07,,10-30
834,002004,华邦健康,0.23,-23.33,,4.72,,45968.49,-24.85,,10-30
835,300705,九典制药,0.53,,,13.37,,4635.24,,,10-30
836,300063,天龙集团,0.16,-61.72,,5.2,,11801.21,-4.32,,10-30
837,300068,南都电源,0.46,24.32,,6.11,,36652.36,48.79,,10-30
838,300439,美康生物,0.46,9.52,,10.47,,15942.51,11.62,,10-30
839,600082,海泰发展,-0.07,-10.64,,-2.63,,-4339.44,-10.66,,10-30
840,603788,宁波高发,1.2,50.0,,17.59,,16932.48,51.37,,10-30
841,600835,上海机电,1.02,-8.93,,10.95,,104506.08,-8.56,,10-30
842,002157,正邦科技,0.17,-62.22,,6.33,,40816.75,-54.95,,10-30
843,002478,常宝股份,0.12,-42.86,,3.37,,9533.36,11.94,,10-30
844,002808,苏州恒久,0.1,-58.11,,3.73,,1974.06,-16.78,,10-30
845,000796,凯撒旅游,0.42,44.09,,16.62,,33960.32,44.12,,10-30
846,300217,东方电热,0.05,49.7,,3.42,,6296.34,49.78,,10-30
847,300249,依米康,0.08,66.46,,5.24,,3627.02,66.58,,10-30
848,600215,长春经开,0.02,-44.31,,0.35,,843.68,-44.11,,10-30
849,300576,容大感光,0.26,-43.48,,7.95,,3112.09,12.83,,10-30
850,600606,绿地控股,0.54,10.2,,11.2,,656263.24,10.86,,10-30
851,300281,金明精机,0.13,8.33,,4.06,,3283.38,12.24,,10-30
852,000422,*ST宜化,-1.44,-7299.5,,-25.02,,-123079.95,-6799.33,,10-30
853,300645,正元智慧,0.03,-139.29,,0.54,,190.49,-146.62,,10-30
854,300007,汉威科技,0.25,25.0,,5.55,,7374.07,23.61,,10-30
855,601326,秦港股份,0.17,466.67,,7.13,,85732.58,450.93,10派0.5,10-30
856,603599,广信股份,0.76,94.87,,11.27,,28593.67,96.72,,10-30
857,000999,华润三九,0.98,10.11,,10.61,,95911.5,10.33,,10-30
858,000597,东北制药,0.17,1600.0,,3.39,,7986.09,1213.92,,10-30
859,000616,海航投资,0.0,-117.92,,0.11,,447.62,-118.05,,10-30
860,002371,北方华创,0.18,14.44,,2.49,,8026.36,27.86,,10-30
861,002727,一心堂,0.61,11.31,,12.17,,31597.13,11.3,,10-30
862,300141,和顺电气,0.05,-50.0,,1.31,,1343.8,-11.64,,10-30
863,603037,凯众股份,0.86,-21.82,,14.25,,8900.26,35.19,,10-30
864,600521,华海药业,0.47,23.68,,10.48,,48528.99,25.94,,10-30
865,002162,悦心健康,0.02,892.0,,2.49,,2124.69,909.35,,10-30
866,300547,川环科技,1.22,0.83,,11.87,,7379.19,35.55,,10-30
867,600977,中国电影,0.38,-20.38,,7.04,,70801.84,2.52,,10-30
868,002194,*ST凡谷,-0.65,4729.85,,-20.14,,-36546.53,4807.16,,10-30
869,300598,诚迈科技,0.31,-44.51,,8.34,,2373.94,-27.72,,10-30
870,002564,天沃科技,0.28,-470.82,,7.95,,20581.62,-468.82,,10-30
871,002259,升达林业,0.02,15.49,,0.74,,1231.6,28.73,,10-30
872,300028,金亚科技,-0.09,-446.83,,-8.98,,-3007.06,-444.77,,10-30
873,300044,赛为智能,0.25,149.29,,10.03,,8865.93,168.86,,10-30
874,002323,雅百特,0.24,3.82,,20.18,,18030.4,3.83,,10-30
875,300373,扬杰科技,0.43,22.86,,9.63,,20440.47,39.37,,10-30
876,603683,晶华新材,0.33,-17.5,,6.45,,3157.87,-16.71,,10-30
877,600776,东方通信,0.05,2.49,,2.31,,6901.44,2.49,,10-30
878,300098,高新兴,0.27,44.85,,7.41,,29059.19,44.91,,10-30
879,000713,丰乐种业,-0.14,-48.22,,-2.97,,-4041.58,-48.21,,10-30
880,300162,雷曼股份,0.07,-41.74,,2.09,,2390.81,-41.8,,10-30
881,300486,东杰智能,0.23,-164.81,,5.19,,3295.41,-164.97,,10-30
882,300178,腾邦国际,0.38,72.73,,11.41,,21404.29,73.09,,10-30
883,002819,东方中科,0.12,-57.37,,3.06,,1304.29,-43.17,,10-30
884,002504,弘高创意,0.1,-54.34,,9.03,,10266.41,-54.31,,10-30
885,603319,湘油泵,0.83,33.87,,10.73,,6716.25,79.18,,10-30
886,300586,美联新材,0.44,-16.98,,7.29,,4181.84,8.59,,10-30
887,600617,国新能源,0.01,-98.29,,0.17,,629.23,-98.3,,10-30
888,002247,帝龙文化,0.4,0.0,,7.17,,33843.83,31.29,,10-30
889,600654,ST中安,-0.09,-142.86,,-3.84,,-11307.82,-141.07,,10-30
890,600281,太化股份,-0.08,61.72,,-7.27,,-3866.87,61.5,,10-30
891,002296,辉煌科技,0.1,-32.65,,2.46,,3830.04,-32.66,,10-30
892,300033,同花顺,0.88,-34.33,,16.56,,47106.46,-34.78,,10-30
893,300049,福瑞股份,0.2,0.0,,3.32,,4906.48,-8.07,,10-30
894,601858,中国科传,0.2,42.86,,7.27,,15557.58,68.94,,10-30
895,002349,精华制药,0.15,-42.22,,5.99,,13014.5,15.59,,10-30
896,600764,中国海防,0.11,71.43,,6.7,,3550.21,71.39,,10-30
897,002044,美年健康,0.09,125.0,,6.36,,21606.15,126.54,,10-30
898,300103,达刚路机,0.14,43.15,,3.41,,2943.52,43.12,,10-30
899,300459,金科文化,0.19,27.79,,5.78,,29374.06,114.83,,10-30
900,002447,晨鑫科技,0.05,-64.29,,2.55,,6886.66,-47.62,,10-30
901,603126,中材节能,0.16,1.99,,6.37,,9720.63,1.99,,10-30
902,300509,新美星,0.44,-18.52,,6.06,,3489.77,-8.5,,10-30
903,002809,红墙股份,0.47,-40.51,,6.23,,5632.12,13.89,,10-30
904,300234,开尔新材,0.01,-88.89,,0.2,,199.22,-92.16,,10-30
905,600590,泰豪科技,0.18,80.0,,3.11,,12051.25,78.98,,10-30
906,002254,泰和新材,0.11,37.5,,3.44,,6928.67,40.96,,10-30
907,002319,乐通股份,0.06,140.0,,2.46,,1193.44,143.41,,10-30
908,600366,宁波韵升,0.55,-61.65,,6.6,,29906.75,-61.46,,10-30
909,600008,首创股份,0.09,7.73,,4.15,,42312.0,7.75,,10-30
910,002672,东江环保,0.38,-13.64,,9.45,,32622.92,-14.25,,10-30
911,300412,迦南科技,0.17,-54.05,,5.87,,4389.23,1.3,,10-30
912,603728,鸣志电器,0.37,-13.74,,10.24,,11792.96,15.02,,10-30
913,002078,太阳纸业,0.54,107.69,,16.0,,137426.67,109.1,,10-30
914,603822,嘉澳环保,0.41,-3.43,,4.51,,2994.36,8.65,,10-30
915,002723,金莱特,0.08,176.12,,2.3,,1489.46,176.21,,10-30
916,002739,万达电影,1.08,10.3,,11.5,,126420.52,10.29,,10-30
917,603060,国检集团,0.48,,,10.91,,10667.34,25.49,,10-30
918,002131,利欧股份,0.08,-72.02,,5.9,,44535.73,2.23,,10-30
919,300498,温氏股份,0.77,-68.93,,13.5,,403886.78,-62.73,,10-30
920,600522,中天科技,0.48,8.76,,11.72,,143880.89,25.66,,10-30
921,600167,联美控股,0.61,38.7,,10.54,,46738.84,56.83,,10-30
922,000022,深赤湾A,0.68,3.02,,9.07,,44042.34,3.09,,10-30
923,603269,海鸥股份,0.23,-8.0,,3.58,,1811.18,4.15,,10-30
924,002516,旷达科技,0.19,-1.22,,7.51,,28775.85,14.59,,10-30
925,002883,中设股份,0.75,22.95,,13.74,,3434.74,39.72,,10-30
926,300319,麦捷科技,0.11,-79.63,,3.28,,7343.61,-37.05,,10-30
927,300652,雷迪克,0.72,4.35,,12.43,,5435.71,19.5,,10-30
928,300669,沪宁股份,0.45,-15.15,,10.89,,3182.26,-5.72,,10-30
929,300029,天龙光电,-0.07,-48.22,,-7.53,,-1369.36,-48.23,,10-30
930,300686,智动力,0.25,-35.31,,6.45,,2407.72,-32.93,,10-30
931,002019,亿帆医药,0.79,61.22,,21.41,,87650.62,63.35,,10-30
932,300401,花园生物,0.57,280.0,,12.92,,10315.18,287.42,,10-30
933,300449,汉邦高科,0.01,-88.22,,0.18,,158.88,-86.84,,10-30
934,300142,沃森生物,-0.03,-84.94,,-1.24,,-3931.43,-83.17,,10-30
935,300482,万孚生物,0.87,29.85,,16.17,,15308.71,30.36,,10-30
936,002441,众业达,0.35,59.09,,5.41,,18946.06,65.31,,10-30
937,002457,青龙管业,-0.21,-1152.5,,-4.02,,-7051.38,-985.35,,10-30
938,002168,深圳惠程,-0.11,-1818.75,,-7.39,,-9224.6,-1939.27,,10-30
939,000810,创维数字,0.05,-86.39,,1.86,,4891.44,-85.9,,10-30
940,600584,长电科技,0.12,100.0,,2.41,,16518.48,176.63,,10-30
941,002888,惠威科技,0.33,0.0,,7.82,,2211.64,7.2,,10-30
942,300292,吴通控股,0.13,-7.14,,6.21,,16261.34,-8.56,,10-30
943,002906,华阳集团,0.49,11.6,,8.11,,19668.04,11.6,,10-30
944,300308,中际旭创,0.47,2250.0,,9.75,,12630.39,2943.69,,10-30
945,600676,交运股份,0.21,-11.8,,4.06,,21912.54,5.16,,10-30
946,600301,ST南化,-0.01,-94.35,,-0.7,,-185.93,-94.35,,10-30
947,002602,世纪华通,0.7,84.21,,15.08,,71468.1,82.0,10派1,10-30
948,300050,世纪鼎利,0.18,5.63,,4.11,,9007.75,5.93,,10-30
949,300709,精研科技,1.78,-15.24,,26.89,,11760.89,-15.3,,10-30
950,300067,安诺其,0.13,7.57,,6.88,,7262.92,10.59,,10-30
951,002666,德联集团,0.12,-20.0,,3.17,,8897.84,-21.02,,10-30
952,603776,永安行,1.02,4.08,,11.82,,7927.22,9.38,,10-30
953,603855,华荣股份,0.22,10.09,,6.16,,6378.68,26.4,,10-30
954,002750,龙津药业,0.08,-58.2,,4.71,,3070.94,-58.22,,10-30
955,300163,先锋新材,0.01,-94.85,,0.32,,234.51,-94.9,,10-30
956,002157,正邦科技,0.17,-62.22,,6.33,,40816.75,-54.95,,10-30
957,002478,常宝股份,0.12,-42.86,,3.37,,9533.36,11.94,,10-30
958,002808,苏州恒久,0.1,-58.11,,3.73,,1974.06,-16.78,,10-30
959,000796,凯撒旅游,0.42,44.09,,16.62,,33960.32,44.12,,10-30
960,300490,华自科技,0.13,-7.25,,4.36,,2560.88,-7.52,,10-30
961,603918,金桥信息,0.04,71.22,,1.26,,620.94,47.63,,10-30
962,603963,大理药业,0.52,8.33,,20.06,,3902.19,9.37,,10-30
963,600531,豫光金铅,0.14,110.82,,5.07,,15724.23,159.4,,10-30
964,300522,世名科技,0.4,-56.52,,8.23,,4767.61,-9.46,,10-30
965,002476,宝莫股份,-0.11,-462.26,,-7.25,,-6872.82,-462.11,,10-30
966,300539,横河模具,0.13,-58.06,,7.41,,2683.23,16.07,,10-30
967,002203,海亮股份,0.34,44.95,,12.64,,57513.89,44.96,,10-30
968,603299,井神股份,0.21,2317.44,,5.96,,12022.8,2317.56,,10-30
969,300573,兴齐眼药,0.52,-31.58,,7.77,,4185.84,-7.75,,10-30
970,300590,移为通信,0.39,-59.49,,8.92,,6059.36,5.04,,10-30
971,002541,鸿路钢构,0.5,16.08,,4.5,,17621.72,46.31,,10-30
972,601069,西部黄金,-0.08,-145.13,,-2.93,,-4862.83,-145.1,,10-30
973,002557,洽洽食品,0.47,-13.7,,7.94,,23632.31,-13.15,,10-30
974,002573,清新环境,0.58,23.11,,15.67,,61754.94,23.99,,10-30
975,000420,吉林化纤,0.04,63.18,,3.02,,8288.21,271.06,,10-30
976,002268,卫士通,-0.12,-1153.85,,-3.0,,-9620.22,-2001.49,,10-30
977,000506,中润资源,-0.15,-2247.14,,-9.96,,-13966.49,-2237.37,,10-30
978,603556,海兴电力,1.09,-15.5,,9.43,,41133.73,13.61,,10-30
979,000997,新大陆,0.59,56.53,,20.37,,55452.62,54.41,,10-30
980,300058,蓝色光标,0.13,-48.0,,4.1,,27903.99,-41.97,,10-30
981,600405,动力源,-0.05,-196.23,,-2.49,,-2508.06,-208.35,,10-30
982,603017,中衡设计,0.4,19.9,,6.79,,10833.02,33.75,,10-30
983,002725,跃岭股份,0.13,-43.48,,2.24,,2039.65,-44.94,,10-30
984,002417,深南股份,0.03,-111.11,,2.49,,874.04,-112.01,,10-30
985,300155,安居宝,0.01,-50.0,,0.52,,597.89,-55.31,,10-30
986,000723,美锦能源,0.21,30.0,,11.77,,85516.13,134.59,,10-30
987,300511,雪榕生物,0.37,57.98,,6.25,,8238.71,166.55,,10-30
988,600537,亿晶光电,0.05,-84.85,,1.77,,5977.73,-84.52,,10-30
989,002811,亚泰国际,0.34,-26.09,,4.85,,6042.45,-2.79,,10-30
990,000820,神雾节能,0.48,11.63,,34.48,,30497.86,102.81,,10-30
991,002224,三力士,0.19,-20.83,,7.74,,12504.97,-18.98,,10-30
992,603333,明星电缆,0.04,-173.25,,1.59,,2253.55,-173.77,,10-30
993,601218,吉鑫科技,0.02,-78.02,,0.81,,2068.21,-78.08,,10-30
994,603517,绝味食品,0.96,26.32,,18.07,,37757.81,38.42,,10-30
995,002594,比亚迪,0.96,-30.61,,5.34,,279143.5,-23.82,,10-30
996,300026,红日药业,0.15,-68.75,,7.37,,45091.38,-5.31,,10-30
997,600739,辽宁成大,0.81,48.23,,6.39,,123284.95,48.24,,10-28
998,601801,皖新传媒,0.52,34.02,,11.65,,103680.67,45.33,,10-28
999,600756,浪潮软件,0.09,-30.53,,1.44,,2963.09,-27.92,,10-28
1000,600391,航发科技,0.07,-41.67,,1.3,,2264.49,-42.96,,10-28
1001,600036,招商银行,2.33,12.56,17.37,14.0,-7.64,5880500.0,12.78,,10-28
1002,002374,丽鹏股份,0.13,8.33,,3.5,,11070.06,20.99,,10-28
1003,600061,国投资本,0.52,-8.77,,7.18,,192724.98,-8.81,,10-28
1004,300435,中泰股份,0.2,-37.5,,6.83,,4910.77,2.88,,10-28
1005,603022,新通联,0.1,-33.33,,3.54,,2082.88,-28.69,,10-28
1006,002406,远东传动,0.21,40.0,,5.27,,12000.84,43.22,,10-28
1007,600826,兰生股份,0.24,-87.94,,2.68,,9942.7,-88.14,,10-28
1008,600845,宝信软件,0.41,26.3,,7.63,,32366.8,26.25,,10-28
1009,300160,秀强股份,0.23,55.76,,10.48,,13491.82,55.81,,10-28
1010,600113,浙江东日,0.24,-4.0,,12.43,,7543.78,-4.75,,10-28
1011,002765,蓝黛传动,0.18,-53.85,,6.74,,7504.69,-6.62,,10-28
1012,600863,内蒙华电,0.08,-11.11,,4.62,,48519.64,-11.02,,10-28
1013,603106,恒银金融,0.59,3.27,,15.54,,12342.0,3.27,,10-28
1014,300193,佳士科技,0.21,23.53,,4.9,,10752.1,31.2,,10-28
1015,002149,西部材料,0.08,82.0,,2.06,,3570.02,322.69,,10-28
1016,600545,卓郎智能,0.35,-206.32,,16.84,,45499.7,-304.54,,10-28
1017,000006,深振业A,0.25,196.23,,6.66,,33913.68,196.23,,10-28
1018,600563,法拉电子,1.32,8.32,,13.71,,29659.01,8.29,,10-28
1019,000806,银河生物,0.0,-28.13,,0.12,,253.68,-27.8,,10-28
1020,300295,三六五网,0.41,-12.77,,7.41,,7892.38,-12.33,,10-28
1021,002251,步步高,0.21,-4.83,,2.95,,18363.94,5.54,,10-28
1022,600679,上海凤凰,0.16,86.42,,4.94,,6402.26,86.33,,10-28
1023,300005,探路者,0.09,-53.33,,2.95,,8122.68,-19.06,,10-28
1024,600305,恒顺醋业,0.24,23.08,,8.91,,14487.01,23.81,,10-28
1025,000526,*ST紫学,0.66,-278.89,,83.58,,6364.77,-278.9,,10-28
1026,002621,三垒股份,0.08,-11.11,,2.31,,2645.32,25.64,,10-28
1027,600713,南京医药,0.19,34.97,,6.43,,17363.0,34.83,,10-28
1028,002316,键桥通讯,-0.13,87.14,,-6.19,,-5150.15,94.82,,10-28
1029,002653,海思科,0.2,-31.03,,9.66,,21327.44,-31.56,,10-28
1030,000589,黔轮胎A,-0.02,-322.22,,-0.37,,-1329.59,-289.22,,10-28
1031,002027,分众传媒,0.32,-13.51,,46.98,,391653.76,24.45,,10-28
1032,002353,杰瑞股份,0.05,-53.52,,0.62,,4878.45,-53.48,,10-28
1033,603701,德宏股份,0.5,-33.33,,10.49,,5934.63,13.39,,10-28
1034,000613,大东海A,0.0,-115.22,,0.32,,24.11,-114.49,,10-28
1035,600768,宁波富邦,0.66,-561.54,,81.36,,8831.71,-561.17,,10-28
1036,300107,建新股份,0.06,105.21,,3.72,,3433.64,105.38,,10-28
1037,600056,中国医药,0.92,25.48,,13.36,,98769.79,32.41,,10-28
1038,600429,三元股份,0.08,-27.91,,2.6,,12346.99,-27.86,,10-28
1039,300123,亚光科技,0.06,100.0,,1.62,,1886.94,95.63,,10-28
1040,600821,津劝业,-0.31,-3200.0,,-29.32,,-12910.86,-4396.26,,10-28
1041,600090,同济堂,0.28,33.33,,7.18,,40207.09,62.39,,10-28
1042,603869,北部湾旅,0.55,27.91,,5.25,,19125.36,104.0,,10-28
1043,002741,光华科技,0.19,46.38,,8.15,,7120.73,47.13,,10-28
1044,000705,浙江震元,0.14,68.52,,3.52,,4651.51,68.47,,10-28
1045,600108,亚盛集团,0.03,13.98,,1.31,,6181.56,13.74,,10-28
1046,600501,航天晨光,-0.01,-50.0,,-0.11,,-138.09,-80.23,,10-28
1047,600858,银座股份,0.06,-10.97,,1.07,,3208.29,-11.01,,10-28
1048,300171,东富龙,0.18,-40.29,,3.71,,11056.6,-40.4,,10-28
1049,002776,柏堡龙,0.43,13.16,,4.94,,10453.06,32.13,,10-28
1050,603128,华贸物流,0.21,-16.0,,5.96,,21457.84,-0.1,,10-28
